Gene,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
ENSMUSG00000112307,Gm48751,0.5863798773329749,0.0030014977914308,0.0241217981517061,1.755443370992671,0.0791834989902948,,False
ENSMUSG00000112308,Gm48512,0.3187701422896162,0.0001213885461049,0.0237078528087768,0.0621795036439564,0.950419884623666,,False
ENSMUSG00000112309,Gm48353,0.987785798127203,0.0022905901601243,0.0237218328892218,1.0090813819051905,0.3129356061586066,,False
ENSMUSG00000112314,Gm49454,0.0684138194060506,-0.0003751562554001,0.0217070647355615,-0.1539504627498446,0.8776487948214939,,False
ENSMUSG00000112317,Gm47580,0.9940764146890846,0.0016498475947925,0.0235915975218714,0.7657113892580474,0.443848048768769,,False
ENSMUSG00000112319,Gm47221,2.936887495404837,-0.0001678234731422,0.0227256660341847,-0.046718413606037,0.9627376544337394,,False
ENSMUSG00000112320,Gm48022,0.6110699346767349,-0.0006147449112747,0.0235802164721918,-0.3572369283160205,0.720914442557936,,False
ENSMUSG00000112322,Gm48115,0.6602706820161642,0.0009676494877913,0.0236616815859643,0.4068064515944508,0.6841501479079624,,False
ENSMUSG00000112323,Gm32828,0.6566071259056813,0.0022406751145433,0.0238406774469548,1.259643642379921,0.207797944382008,,False
ENSMUSG00000112324,Gm47939,1.4561570321345951,-0.0009816125054316,0.0232999483272868,-0.3790429380768333,0.7046559787366546,,False
ENSMUSG00000112327,Gm36827,0.2839632412263329,-0.0012344055628301,0.0237223827430767,-0.6884094065968928,0.4911950018667548,,False
ENSMUSG00000112329,Gm47908,0.0124445333836569,-0.0001020238113549,0.0176290945780501,-0.0282071178003434,0.9774969603006106,,False
ENSMUSG00000112331,Gm33035,0.1137936216507878,0.0005416197543099,0.0235452313372058,0.2619811133618482,0.7933360031466963,,False
ENSMUSG00000112332,4930466K18Rik,2.290436242864276,0.0010525993825187,0.0230119351921611,0.5039415252863626,0.6143024688328831,,False
ENSMUSG00000112333,1700048P04Rik,0.0041463933678399,2.255169655261353e-05,0.026957574707236,0.0077460583983661,0.9938196014023776,,False
ENSMUSG00000112336,Gm47766,0.4409365108632815,-0.0005340042010908,0.0236747721742461,-0.3108699581935022,0.7558994835733286,,False
ENSMUSG00000112337,Gm47614,0.0808494661281623,0.0004856686897493,0.0230467007083506,0.194881023283888,0.845486090584954,,False
ENSMUSG00000112338,Gm47693,0.5220529847170655,-0.0010041409551654,0.0236498233411478,-0.5864298782532799,0.5575866708563555,,False
ENSMUSG00000112340,Gm47016,0.9156698096252462,-0.001928031473239,0.0236405934838727,-0.92148557304078,0.3567969700109423,,False
ENSMUSG00000112342,Gm47031,6.0226309028948215,0.0018429416160156,0.021903931859915,0.3386139989397576,0.7349005353746729,,False
ENSMUSG00000112343,Sfta3,1.4579149005578094,0.0006265935168217,0.0232711103392448,0.1816419490100187,0.8558637258857229,,False
ENSMUSG00000112344,Gm32141,0.0,,,,,,False
ENSMUSG00000112345,Gm40652,0.1553580479368953,0.0007409831300444,0.023734521580579,0.3374488737482354,0.7357785469629465,,False
ENSMUSG00000112346,Gm48768,1.971470911277093,-5.3608200717356926e-05,0.0230654838771035,-0.0896300407834313,0.9285812113838456,,False
ENSMUSG00000112347,Gm47257,0.5925369341009348,-0.0012719556982308,0.0236474123903107,-0.771547833491535,0.4403822813891981,,False
ENSMUSG00000112348,Gm36634,0.7580317610010238,0.0012242061213719,0.0235787484884886,0.6473116109205147,0.5174302884010782,,False
ENSMUSG00000112350,Gm47697,0.0124391185304149,2.035179030011229e-05,0.0261207059410096,0.0184087250382876,0.9853127920489084,,False
ENSMUSG00000112352,Gm40617,1.2986570277845249,0.0027813582745213,0.0237710933357157,1.0717443639244806,0.2838348685404832,,False
ENSMUSG00000112353,Gm40418,0.2753047067683117,0.0022318474041339,0.024019685189578,1.140908148614366,0.2539081480984937,,False
ENSMUSG00000112354,Gm33843,0.9093375472218154,0.0018628879551197,0.0236882700664629,0.8110961073322409,0.4173104811367947,,False
ENSMUSG00000112355,Gm48285,1.7355751239215866,0.0001631705565694,0.0231603769022196,0.0610208992381408,0.9513425648836372,,False
ENSMUSG00000112358,Gm33869,2.7384583079572256,-6.484172760245769e-05,0.0227857807626016,-0.014508203299009,0.9884245346668424,,False
ENSMUSG00000112360,Gm48614,0.1161057346531183,0.0013682907213347,0.0242238372733637,0.585945223831436,0.5579123252976413,,False
ENSMUSG00000112361,Gm47607,0.6650123502696239,-2.425460598724093e-05,0.0235698474176049,-0.0131137481350459,0.9895370427161232,,False
ENSMUSG00000112365,,0.5712566006792935,0.0010500934857017,0.0236647619157019,0.6330144151244071,0.5267242295538146,,False
ENSMUSG00000112366,,1.5553467639516825,-0.0009581728467211,0.0232624634535242,-0.2772529152370897,0.7815859110092329,,False
ENSMUSG00000112367,A230081H15Rik,1.5785779164166422,0.0011711717185515,0.0232779948021297,0.1343672822845729,0.8931121519414991,,False
ENSMUSG00000112369,Gm47911,0.3337098313941187,-0.0001205339556684,0.0236487320211011,-0.0701711467139908,0.9440574392859108,,False
ENSMUSG00000112372,Gm48779,0.1346326755573643,0.0009044487019977,0.0237167229336698,0.4063065435193388,0.6845173780632268,,False
ENSMUSG00000112374,Gm48072,0.0248386441540909,3.994756244640388e-05,0.0240341026883812,0.0171177448706203,0.9863426826266852,,False
ENSMUSG00000112375,Gm38560,0.7469794373291716,0.0028162716902216,0.024004054611294,1.479508307203594,0.1390045127725833,,False
ENSMUSG00000112376,Gm19395,1.0670403774306192,0.0002381906256174,0.0233838043621468,0.1147746611578181,0.9086237337720138,,False
ENSMUSG00000112379,Gm47900,0.9608943284626484,0.0019777262658529,0.0236966137885154,0.928491343362284,0.3531527561387388,,False
ENSMUSG00000112380,Krtap10-30,0.0,,,,,,False
ENSMUSG00000112383,Gm47895,0.2155158144906777,-0.0014980966971525,0.0238679015551816,-0.7267288167497713,0.4673920968583077,,False
ENSMUSG00000112384,Gm34921,0.0579770109626949,1.5893229123745386e-05,0.0218453313683582,0.0384288243354781,0.9693457794539532,,False
ENSMUSG00000112386,Gm47752,0.0206269929850259,0.0001610701746512,0.0404167228525805,0.0434846116095845,0.9653152310796216,,False
ENSMUSG00000112387,1700021G15Rik,0.1699175808893414,0.0012535399726307,0.0239439520048941,0.5756216888120365,0.5648709178545155,,False
ENSMUSG00000112388,AI463170,0.1430025219177775,0.0029464424933605,0.0243215612689734,1.3329646351899564,0.1825434096009284,,False
ENSMUSG00000112390,Gm20208,1.839007016350974,0.0015494227634004,0.0232426398980232,0.5138228315240595,0.607375863722398,,False
ENSMUSG00000112391,Gm48230,0.8742027303174219,0.0017777446274392,0.0236646927207543,0.8710814780371868,0.3837096665729628,,False
ENSMUSG00000112392,Gm35240,1.3961455686781563,-0.0015245582824934,0.0233934537274683,-0.6573702878000787,0.5109428516334307,,False
ENSMUSG00000112393,Gm48655,1.5408789654076698,-7.420295479074795e-05,0.0232186373526336,-0.0282661144714592,0.9774499065294736,,False
ENSMUSG00000112396,Gm47574,0.6773305619756458,-0.003822236839219,0.0243929666062804,-2.07606645426226,0.0378878052142621,,False
ENSMUSG00000112397,Gm10824,0.053888988586544,6.388174047034952e-06,0.0253726594571976,0.0028012686787008,0.997764913893764,,False
ENSMUSG00000112398,9230102K24Rik,0.2195885767298167,0.0004978725796785,0.0237209790173723,0.2376201049446275,0.8121757555950666,,False
ENSMUSG00000112399,Gm32235,0.0144476921167531,-2.411022922522204e-05,0.0187755459074553,0.0045930348464856,0.996335301293826,,False
ENSMUSG00000112400,,0.923683581699323,-0.0009090682852799,0.0234729939284351,-0.4363429968442372,0.6625878903215633,,False
ENSMUSG00000112402,Gm10744,0.0580501360401261,-0.0001404145994662,0.0202139476598709,-0.0719911642907999,0.942608939481311,,False
ENSMUSG00000112404,Gm32442,1.079022097392712,-0.0022142847633561,0.0236641522285135,-0.9689532681852162,0.3325685060210173,,False
ENSMUSG00000112406,4921515L22Rik,0.0,,,,,,False
ENSMUSG00000112407,Gm33340,0.261082414047884,-0.000250755008403,0.0236907577496283,-0.129838806881732,0.896693959321603,,False
ENSMUSG00000112409,C030006N10Rik,1.4397436535111146,0.00175548634115,0.0234294040931826,0.6844599748157919,0.4936847554102228,,False
ENSMUSG00000112410,B230217J21Rik,0.0973230228709087,-0.0002918803465884,0.0226425800074451,-0.1476274464460894,0.8826367932986722,,False
ENSMUSG00000112411,Gm19337,1.2054548984935696,-0.0012290789088087,0.0234436915114393,-0.1978403156015989,0.8431700022545807,,False
ENSMUSG00000112412,Gm35239,0.0414725098403318,0.0002806071559265,0.0220552872986749,0.0838713289340068,0.9331587354166508,,False
ENSMUSG00000112414,Gm34609,0.0869645360787726,-0.0001418599349583,0.0227780932309022,-0.051398122239958,0.959008281032792,,False
ENSMUSG00000112415,Gm48426,0.0,,,,,,False
ENSMUSG00000112416,Gm47028,0.2570569843466294,0.0011202726770221,0.0237980941340991,0.5689509992220884,0.5693893940499983,,False
ENSMUSG00000112417,A430028G04Rik,0.8264812420034021,0.0008283426930419,0.0235681270613468,0.4137186834377426,0.679080142533892,,False
ENSMUSG00000112419,Cdc5lrt6,0.0435725551667278,2.7995391451891605e-05,0.0243144066638369,0.0165380546156986,0.986805143040669,,False
ENSMUSG00000112420,Gm48543,0.109905967220203,-0.0010979517059365,0.0234126346294714,-0.4792522866323059,0.6317591612520692,,False
ENSMUSG00000112421,4933406B15Rik,0.1471685467059519,-1.3188174536707015e-05,0.0238339059294054,-0.018621348285014,0.985143172319269,,False
ENSMUSG00000112422,Gm31938,0.4412121182783503,-0.0006532419879817,0.0236233429811075,-0.3991967719667896,0.6897482215663875,,False
ENSMUSG00000112425,Gm47896,0.1635941735774377,-0.001193328587894,0.0238160346535787,-0.5557695267022554,0.5783684200324088,,False
ENSMUSG00000112426,Gm47200,0.1572646727106176,-0.5908069936038184,0.4442426162255276,-1.136370078431307,0.2558017129896031,,False
ENSMUSG00000112429,Gm47093,1.6155477572549206,0.0016796346948678,0.0233647928170709,0.6264268775283395,0.5310349848480816,,False
ENSMUSG00000112430,Gm30624,0.1905875797541648,-0.0010993472837035,0.0237594593858037,-0.5232481976421862,0.6008015448501103,,False
ENSMUSG00000112431,Gm10741,0.1284746630108051,0.0004239404999799,0.0240334409417436,0.1881281739587371,0.8507761757733764,,False
ENSMUSG00000112433,Gm30122,1.7479438187772638,-0.0043712666469625,0.0242236744465542,-1.4886683886887446,0.1365747131025565,,False
ENSMUSG00000112437,Gm35188,0.2465034299799513,1.5984075066362717e-05,0.0237009134692968,0.010925840246729,0.991282614191862,,False
ENSMUSG00000112439,Gm33336,0.8762697822889253,-0.0026577699218632,0.0238751192446268,-1.3064372641618842,0.1914039004292265,,False
ENSMUSG00000112441,Gm48898,1.5005362681835102,0.0019602945597066,0.023489198026821,0.7576077491633169,0.4486858397318157,,False
ENSMUSG00000112442,Gm47992,0.6297269725849145,-0.0003128140841311,0.0235668487563597,-0.1769693774656885,0.859532443138194,,False
ENSMUSG00000112444,4930401C15Rik,0.0020740961543056,-2.3968889705771047e-05,0.0613945352596331,-0.0047757171360602,0.9961895435148628,,False
ENSMUSG00000112448,Gm48182,0.7376280968174892,0.0024291698340031,0.0238642334750446,1.2496993525021047,0.2114093939524876,,False
ENSMUSG00000112449,Srp54b,7.309272914981728,-0.003283866493784,0.0218521454963087,-0.616516426038236,0.5375537341646532,,False
ENSMUSG00000112452,Gm48075,0.0062187611708366,-6.926065527897038e-05,0.0185292804385339,-0.0128348042144429,0.989759589031377,,False
ENSMUSG00000112454,Gm48619,1.9735850099948613,-0.0007101010660462,0.0230862026550269,-0.2429808117809227,0.8080202620577317,,False
ENSMUSG00000112458,Gm40773,0.4287176657908566,0.000546077056001,0.0236198308315326,0.3166745187627209,0.7514905855077093,,False
ENSMUSG00000112459,Gm47689,0.0268845344970454,0.0001482129596318,0.0323831988206734,0.0602492026992193,0.9519571587725044,,False
ENSMUSG00000112461,Gm47625,0.6565282549743314,-0.0026115079781097,0.0239503683069444,-1.4604097643860106,0.1441774908073681,,False
ENSMUSG00000112462,Gm48772,0.165648904546701,0.0020279482910775,0.0240696874886238,0.9284826432371976,0.3531572670627014,,False
ENSMUSG00000112466,Gm29674,2.3480227208347846,0.000427607324263,0.022965648095008,0.1892096891128832,0.8499284740141205,,False
ENSMUSG00000112468,Gm47720,0.8118578935364512,0.0029774488365226,0.0240412008030923,1.4993551320531704,0.1337815268349221,,False
ENSMUSG00000112469,Gm47823,0.0953897701167199,0.0001646676879181,0.0235905108559189,0.079789505778359,0.9364046708886667,,False
ENSMUSG00000112470,5330439M10Rik,0.2567561082466615,-0.0002690963609988,0.0236695445417723,-0.1393670417222354,0.8891601150525423,,False
ENSMUSG00000112476,Gm32365,1.1391168908025175,-0.0010952706072027,0.0234427612931537,-0.4622197127652814,0.6439237682273276,,False
ENSMUSG00000112477,Gm48657,0.3685290140328206,0.0003612598001528,0.023688819007453,0.2012158293420408,0.8405298145950687,,False
ENSMUSG00000112478,Gm47761,1.9983539315193448,-0.0011423138300307,0.023126954945159,-0.3810013064437615,0.7032022791230823,,False
ENSMUSG00000112481,,0.6130251694692073,0.0032723304507339,0.0242484045711044,1.877711304078392,0.060420669472551,,False
ENSMUSG00000112482,1700025K04Rik,0.0041477201712275,3.969781737145764e-05,0.0267188680096567,0.0076572574421919,0.993890452212962,,False
ENSMUSG00000112483,Gm48542,0.5197376059106623,0.000950936209214,0.023651341691199,0.5950272574679911,0.5518252510632715,,False
ENSMUSG00000112484,4930473O22Rik,0.0331270642806985,0.000129717711934,0.0270043383770595,0.0455109965292779,0.9637000100187968,,False
ENSMUSG00000112485,Gm47631,0.0020652273566202,1.912574274821457e-05,0.0275625190837269,0.0034826071213684,0.9972212871634798,,False
ENSMUSG00000112488,Gm33981,0.0083017040515298,2.1458989033559745e-06,0.0184635594221054,0.0079243853655096,0.993677321436108,,False
ENSMUSG00000112489,9230116L04Rik,0.4970075227889948,0.001365615770211,0.0237358820360363,0.8786064063762374,0.3796147210264283,,False
ENSMUSG00000112493,4930486F22Rik,0.0020820306656923,-2.582998194607435e-05,0.026116150128324,-0.0046869167159653,0.9962603952060012,,False
ENSMUSG00000112494,4930444K16Rik,0.515800427461465,0.0004155680438329,0.0235639422411966,0.238826770830939,0.8112399106962085,,False
ENSMUSG00000112495,Cdc5lrt9,0.0228068257915967,2.4198081328071865e-05,0.0247079636202745,0.0073971201225108,0.9940980058835086,,False
ENSMUSG00000112496,Gm48764,4.463437132449098,-0.0014386918818664,0.0223212316800756,-0.943561577995456,0.3453937341815654,,False
ENSMUSG00000112497,4930525C09Rik,0.089091046420819,-2.946202998917006e-05,0.0242422002832107,-0.0235488754273753,0.981212452325908,,False
ENSMUSG00000112498,Gm47691,0.3065522047631598,0.0025260435623902,0.0241055899892485,1.338624519291901,0.1806929398370202,,False
ENSMUSG00000112500,4933411E08Rik,0.7022391248374861,0.0003887019451421,0.0235704897846062,0.2209035565932985,0.8251675280684487,,False
ENSMUSG00000112501,Gm29684,0.2403291143845011,-6.889535334091734e-05,0.0236622179502043,-0.0392212206660831,0.96871401500702,,False
ENSMUSG00000112505,,1.5679684345033094,-0.0024021113892853,0.0235222355549923,-0.8352282955433673,0.4035891810146748,,False
ENSMUSG00000112510,Gm47566,0.0,,,,,,False
ENSMUSG00000112512,Gm48203,0.3709012765791691,-0.0004475511277657,0.0236114409078004,-0.2586399307452725,0.7959130709722951,,False
ENSMUSG00000112513,4930422I22Rik,0.5737037472302876,0.0037399968399417,0.0244437128214723,2.098183933101969,0.0358889003613617,,False
ENSMUSG00000112514,Gm47897,0.0599786028443128,-0.0001288988096318,0.0212733488983306,-0.0565147859910259,0.9549317168329648,,False
ENSMUSG00000112517,Gm48001,0.0352682471321542,-0.0002552531531124,0.0190973003408834,-0.0575704770587639,0.954090766549594,,False
ENSMUSG00000112519,Gm47671,0.6031618872834345,0.0004020418331962,0.0235674801993842,0.2439208774755953,0.8072920995729951,,False
ENSMUSG00000112523,Gm48377,1.3131797959076632,-0.0005320750063182,0.0233218314512525,-0.4668197878288209,0.6406288172886188,,False
ENSMUSG00000112524,Gm35274,0.0537687933116194,-0.0004166001184573,0.023160727220262,-0.178075447430595,0.8586637239460091,,False
ENSMUSG00000112526,Gm35865,0.0,,,,,,False
ENSMUSG00000112527,,0.3395386416236589,-0.0014821883283395,0.0238575365756853,-0.8282538772384186,0.4075267374324933,,False
ENSMUSG00000112530,Gm47738,2.992519075520577,-0.000830092783777,0.0227446710520013,-0.1831689596518613,0.854665448907038,,False
ENSMUSG00000112532,Gm36283,1.602538399468607,-0.0033385656149294,0.0238379973010818,-1.1204643524653632,0.2625159351722267,,False
ENSMUSG00000112533,Gm20758,0.6313921338959989,0.0016775272632517,0.0237616668868618,1.008080379851792,0.3134158758398706,,False
ENSMUSG00000112535,Gm47425,0.6688950481273334,0.0004343796639949,0.0235487317248179,0.2386297666967786,0.8113926813446273,,False
ENSMUSG00000112537,4930543I11Rik,0.0,,,,,,False
ENSMUSG00000112538,Gm47667,0.0393157167249069,-3.829019697511435e-05,0.0214062256840683,0.0131733891566633,0.9894894601759916,,False
ENSMUSG00000112539,Gm40787,0.0310594654967221,0.0002265586125139,0.0246427891815176,0.0738599682095456,0.9411218095466184,,False
ENSMUSG00000112540,,1.543099095868392,-0.0041744820675349,0.0242109556524923,-1.5163947784330836,0.1294195586047388,,False
ENSMUSG00000112542,Gm47840,0.4517309344604178,0.0022115342221861,0.0239337408991549,1.3490608183903658,0.1773174320361502,,False
ENSMUSG00000112543,Gm48744,0.4786921047624728,0.001190072491022,0.0236610012129505,0.6696179670189588,0.5031013575537333,,False
ENSMUSG00000112544,Gm48089,0.205042154237118,-0.0008006881179333,0.0237727761640404,-0.3887817208340519,0.6974376238212929,,False
ENSMUSG00000112545,1300014J16Rik,1.772650907591165,5.254445263916618e-05,0.0231443897065515,0.2739182228616661,0.7841474671726159,,False
ENSMUSG00000112547,Gm47096,1.8223450705816864,0.0020421140544888,0.0233547441227805,0.7044879967372705,0.4811289225760756,,False
ENSMUSG00000112548,Gm47338,0.0435057964976156,0.0001931571907563,0.0252373287561867,0.0724422677965668,0.9422499482984674,,False
ENSMUSG00000112549,Gm35818,0.2713558278018223,-0.0007643962383446,0.0237571022663658,-0.3988373158381833,0.6900130794721231,,False
ENSMUSG00000112552,Gm36065,0.7124267227343298,0.0009332921496544,0.02355701373885,0.5124475914335535,0.6083377904901851,,False
ENSMUSG00000112554,Gm47224,0.0103391288721244,-2.8515377407789472e-05,0.0176965411400625,-0.0045978036565431,0.9963314963740836,,False
ENSMUSG00000112555,Gm47027,0.1138546280152089,-0.0007011533647828,0.0233525268713116,-0.3408252940816331,0.7332351074055126,,False
ENSMUSG00000112556,Gm47339,0.2070419550063704,0.0001140609983195,0.023663628278242,0.048699117219725,0.961159079399338,,False
ENSMUSG00000112558,Gm32364,0.1718923194896186,-0.0007939419539879,0.0236818675727967,-0.3693783696591131,0.7118457183164962,,False
ENSMUSG00000112563,Gm47608,0.4433294897027561,0.000435067620353,0.0236207442167623,0.2616880145325626,0.7935619816390217,,False
ENSMUSG00000112564,Gm47419,0.0662428926913387,-7.120058534110822e-05,0.0269982857002201,-0.0405265798416585,0.9676733167948588,,False
ENSMUSG00000112569,5430401H09Rik,0.4618170044756069,0.0014484046152508,0.023796035263958,0.8939476863757531,0.3713498818173105,,False
ENSMUSG00000112571,Gm48207,1.6530449041455344,-0.0021828681620351,0.0234424984116598,-0.854065340172689,0.393068786826392,,False
ENSMUSG00000112573,Gm48324,0.1449706566818122,0.001228958099619,0.0240217938865526,0.5530985232169083,0.580195947854161,,False
ENSMUSG00000112576,Gm47621,1.7998849624168438,-0.0025342451405799,0.0234772786177368,-0.8926755886754797,0.372030926789351,,False
ENSMUSG00000112578,Gm33308,0.0,,,,,,False
ENSMUSG00000112580,Gm47673,3.090104580633459,0.0001920374968114,0.0226761501631101,0.0243220072581315,0.9805957590687748,,False
ENSMUSG00000112581,1700022H01Rik,0.5198363193131812,0.0020642596531102,0.0238852901430726,1.0295553524524954,0.303218783173834,,False
ENSMUSG00000112586,Gm6729,1.517952999611879,0.0025886667584589,0.0236346122994522,0.945409901480977,0.3444496491302063,,False
ENSMUSG00000112587,Gm47769,0.0580250237774378,-0.0004982493121745,0.0213640590823472,-0.1905205494301512,0.8489012419700906,,False
ENSMUSG00000112592,Gm19972,0.579870498222682,-0.0023365220314897,0.023906054024232,-1.385649041178486,0.1658540956113483,,False
ENSMUSG00000112593,Gm48882,0.3109430816435812,-2.831847895880124e-05,0.0236360624117476,-0.0197389726848255,0.984251601122322,,False
ENSMUSG00000112596,Gm48804,1.2883839219393265,0.003026116709439,0.023855065711899,1.2223817234236145,0.221563307467571,,False
ENSMUSG00000112598,Gm40552,0.4845150233793339,0.0006841187150551,0.0236660295766036,0.469597279424212,0.6386427687663793,,False
ENSMUSG00000112599,,0.0290143306262002,-1.2299846425862627e-05,0.0224486961351546,-0.0005856449563341,0.99953272295794,,False
ENSMUSG00000112600,Krtap10-20,0.0103591779385159,-3.282276826443483e-05,0.0258982329903831,-0.0211842596109376,0.983098670476832,,False
ENSMUSG00000112601,Gm47590,1.4996950120794348,0.0008965587566839,0.0232879759934788,0.336343178568047,0.736612092783589,,False
ENSMUSG00000112604,Gm48518,0.0,,,,,,False
ENSMUSG00000112607,Gm33979,0.5777454484654493,-0.0025711992846858,0.0239229422064394,-1.489432519020369,0.1363735106926829,,False
ENSMUSG00000112609,Gm47480,0.163740735178724,-0.0020003938246405,0.0239312960177727,-0.9177401587521412,0.3587549178051118,,False
ENSMUSG00000112610,Gm30165,0.5512337747457419,-0.0008892574373546,0.0235851083948049,-0.5396655974160214,0.589427669311742,,False
ENSMUSG00000112611,Glipr1l3,0.2610518325138828,0.001779971926382,0.0238438756962966,0.9050272875267094,0.3654509311348051,,False
ENSMUSG00000112616,Gm47434,0.2961435136159351,0.0012397606333443,0.0238061812366561,0.6406148213801617,0.5217729675810707,,False
ENSMUSG00000112618,Gm48835,0.8038730407872764,0.000219292800099,0.0234751802632115,0.1124310732829198,0.9104816185987468,,False
ENSMUSG00000112619,1700030E10Rik,0.0102755715731189,2.77746946425332e-05,0.023492199679582,0.011720892177968,0.9906482952146516,,False
ENSMUSG00000112623,4933436P19Rik,0.2879669092264822,2.614740402066937e-05,0.0237125543336782,0.0118546562299284,0.9905415743576572,,False
ENSMUSG00000112627,4933412E12Rik,2.803912365941999,-0.0004096410670233,0.0227793646550032,-0.1249928643124915,0.9005291994903698,,False
ENSMUSG00000112629,,0.0041459005066306,-4.357009480184783e-05,0.018034251574592,-0.0087724140559497,0.9930007160358422,,False
ENSMUSG00000112630,Gm36908,1.9426046903600571,0.0005514873638871,0.0230907548841841,0.1776689502699399,0.858982971337849,,False
ENSMUSG00000112633,Gm47627,0.5201224923002117,-0.0007859906991491,0.0235849185960662,-0.4595046566880792,0.6458718088071764,,False
ENSMUSG00000112634,Gm47737,0.0062120470788524,-7.358026306479996e-05,0.0183731124533501,-0.0129017699315713,0.9897061625432916,,False
ENSMUSG00000112635,Gm47397,0.1181922753165823,-0.0005866975588968,0.0234513762754707,-0.2642558625721574,0.7915827682631735,,False
ENSMUSG00000112636,Gm47223,0.0455807005357445,-0.0005107032748519,0.0228303066721399,-0.243246276394212,0.8078146197898668,,False
ENSMUSG00000112637,Gm48225,0.9590729383656312,-0.0024749083299056,0.0237903434435528,-1.1476443354557155,0.2511154192841027,,False
ENSMUSG00000112639,A730063M14Rik,1.785146169160346,0.001125588253645,0.0231947768303652,0.3093736863029126,0.7570372845125555,,False
ENSMUSG00000112640,Gm32687,2.663421068525097,0.0030070504685628,0.0233188888588042,0.6430216604603498,0.5202100450595255,,False
ENSMUSG00000112641,Gm40709,0.1056569277173348,0.0009718069074971,0.0244299401225682,0.4139224704081586,0.6789308869601569,,False
ENSMUSG00000112647,Gm5427,0.6774504504987231,0.0018896471062649,0.0237139141726251,1.0393451620358334,0.2986442380554628,,False
ENSMUSG00000112652,4921516A02Rik,1.405856857540195,-0.0013802565929686,0.0233902949638894,-0.5025712105231995,0.6152657745739902,,False
ENSMUSG00000112653,Krtap10-35,0.0062095293879281,-6.29613250798414e-06,0.020724801399882,-0.0046197976329082,0.9963139479062866,,False
ENSMUSG00000112654,4930455C13Rik,0.0393443591689295,0.0001746993722409,0.0233491786108619,0.0655794870643129,0.9477126209021683,,False
ENSMUSG00000112655,Gm48511,0.5861224685837606,-0.0010088940729269,0.0236232442708543,-0.6034874824529731,0.5461844403112882,,False
ENSMUSG00000112659,Gm40646,0.0227679066879419,-4.1158190796454375e-05,0.0206544769426239,-0.0085628401377849,0.9931679255480308,,False
ENSMUSG00000112660,Gm48761,0.4228230816125,0.0009941507020166,0.0237167341399946,0.5948923127684889,0.5519154560882769,,False
ENSMUSG00000112662,Gm47922,1.1660649508039682,0.0004956031167553,0.023361134589254,0.2232847608084189,0.8233138870044244,,False
ENSMUSG00000112663,C630031E19Rik,1.1980585345826384,-0.0006292551702157,0.023286297563966,-0.262600097454768,0.7928588249371799,,False
ENSMUSG00000112664,Gm48076,0.4621359079104808,0.0001572317903533,0.0235908473219765,0.0931785438226755,0.9257617197691498,,False
ENSMUSG00000112666,Gm5174,2.329782288296583,-0.0027874007778018,0.0233683209059018,-0.8647584880246943,0.3871713599594979,,False
ENSMUSG00000112669,Gm48689,0.0704114306248052,0.0001454303447173,0.0243391976731534,0.0489543322744535,0.96095568983794,,False
ENSMUSG00000112674,Gm47459,0.3357660352733011,0.0011587570225843,0.0237227998591867,0.6408644958559685,0.5216107249457876,,False
ENSMUSG00000112677,Gm48868,0.2816837106600049,-0.0004509413281906,0.0236743396411739,-0.2375731252883035,0.8122121966942213,,False
ENSMUSG00000112679,,0.8468551389578647,9.19627226762258e-05,0.02346775297734,0.0277236128095303,0.9778825906412588,,False
ENSMUSG00000112681,Gm47622,0.4846325359629548,0.0014225245442995,0.0237302745680265,0.888159819981059,0.3744547885886651,,False
ENSMUSG00000112682,Gm48874,0.9133324527110568,-0.0028617362147461,0.0239230065213897,-1.3648798894693686,0.1722908039852949,,False
ENSMUSG00000112684,Gm47958,0.0206982124438009,0.0001364167332217,0.0356634020625544,0.0432476790862484,0.9655040982040914,,False
ENSMUSG00000112685,Gm40421,0.0869259566447991,-0.0001567183108771,0.0216648804924876,-0.0535268857345376,0.9573121096319632,,False
ENSMUSG00000112694,Gm33037,0.0621634073716527,0.000260981370668,0.0253754990815172,0.086341520602114,0.9311949330257524,,False
ENSMUSG00000112700,Gm48757,0.0580120214087153,-0.0002320736196841,0.0277663256059543,-0.153426317252159,0.8780620924107915,,False
ENSMUSG00000112701,2310002D06Rik,0.1077474355247604,0.0013372725108934,0.0246805863888251,0.5839086798006575,0.5592817531585941,,False
ENSMUSG00000112702,Gm47571,0.2051359077028174,0.0002108062844825,0.0237475611050657,0.1003726277390024,0.9200484999039472,,False
ENSMUSG00000112704,Gm46329,0.024834961702569,0.0002566961163525,0.0340184496009419,0.0859721958294379,0.9314885198852622,,False
ENSMUSG00000112705,Gm47552,0.0,,,,,,False
ENSMUSG00000112707,D830005E20Rik,0.7041707953944725,-0.0007842455745646,0.0235648281328601,-0.4919188499259453,0.6227767121241785,,False
ENSMUSG00000112709,,0.0269600835892656,-0.0001774351892328,0.0172792772794283,-0.083591586315318,0.9333811566712564,,False
ENSMUSG00000112711,Gm32552,0.9629638535523226,0.0016994711015421,0.0236127223127516,0.8042355543047532,0.4212609488215985,,False
ENSMUSG00000112713,Gm48281,0.1098179800098983,0.0001360147812534,0.0235047132413491,0.0500381186989591,0.9600920120249832,,False
ENSMUSG00000112716,4930471E19Rik,0.2384280264146145,-0.0005307117105481,0.0236795365788906,-0.2713803269591536,0.7860985313159772,,False
